,"Weekend - Level 1 - Diversified (Average) of 1,200 EVs"
1229,0.6869333333333305
1230,0.6899999999999972
1231,0.683866666666664
1232,0.6746666666666641
1233,0.6685333333333308
1234,0.6654666666666642
1235,0.6685333333333308
1236,0.6593333333333309
1237,0.6562666666666643
1238,0.6470666666666645
1239,0.650133333333331
1240,0.6439999999999978
1241,0.6439999999999978
1242,0.6409333333333311
1243,0.6470666666666645
1244,0.6470666666666645
1245,0.6470666666666645
1246,0.6439999999999978
1247,0.6409333333333311
1248,0.6409333333333311
1249,0.6347999999999979
1250,0.6347999999999979
1251,0.6286666666666647
1252,0.625599999999998
1253,0.6194666666666648
1254,0.6163999999999982
1255,0.6133333333333315
1256,0.6041333333333316
1257,0.6071999999999983
1258,0.6071999999999983
1259,0.6163999999999982
1260,0.6163999999999982
1261,0.6163999999999982
1262,0.6194666666666648
1263,0.610266666666665
1264,0.6071999999999983
1265,0.6071999999999983
1266,0.6041333333333316
1267,0.6071999999999983
1268,0.610266666666665
1269,0.6133333333333315
1270,0.6163999999999982
1271,0.6071999999999983
1272,0.6041333333333316
1273,0.6041333333333316
1274,0.6041333333333316
1275,0.6041333333333316
1276,0.5949333333333318
1277,0.6010666666666651
1278,0.610266666666665
1279,0.6133333333333315
1280,0.610266666666665
1281,0.5887999999999985
1282,0.5826666666666653
1283,0.5795999999999987
1284,0.5826666666666653
1285,0.5734666666666655
1286,0.5734666666666655
1287,0.5642666666666656
1288,0.5673333333333321
1289,0.5734666666666655
1290,0.576533333333332
1291,0.5857333333333319
1292,0.5826666666666653
1293,0.5826666666666653
1294,0.5826666666666653
1295,0.5795999999999987
1296,0.5857333333333319
1297,0.5887999999999985
1298,0.5826666666666653
1299,0.5918666666666652
1300,0.5734666666666655
1301,0.5703999999999988
1302,0.5703999999999988
1303,0.5734666666666655
1304,0.5734666666666655
1305,0.576533333333332
1306,0.576533333333332
1307,0.576533333333332
1308,0.5734666666666655
1309,0.5734666666666655
1310,0.576533333333332
1311,0.5642666666666656
1312,0.5703999999999988
1313,0.5734666666666655
1314,0.5642666666666656
1315,0.5703999999999988
1316,0.5703999999999988
1317,0.5642666666666656
1318,0.5581333333333323
1319,0.5550666666666657
1320,0.551999999999999
1321,0.5458666666666658
1322,0.5550666666666657
1323,0.5611999999999989
1324,0.5581333333333323
1325,0.5550666666666657
1326,0.5458666666666658
1327,0.5427999999999992
1328,0.5458666666666658
1329,0.5550666666666657
1330,0.5581333333333323
1331,0.5581333333333323
1332,0.5581333333333323
1333,0.5550666666666657
1334,0.5581333333333323
1335,0.5611999999999989
1336,0.5611999999999989
1337,0.5550666666666657
1338,0.5489333333333324
1339,0.5397333333333325
1340,0.5335999999999993
1341,0.5305333333333326
1342,0.5274666666666661
1343,0.5305333333333326
1344,0.5243999999999994
1345,0.5243999999999994
1346,0.5243999999999994
1347,0.5274666666666661
1348,0.5213333333333328
1349,0.5213333333333328
1350,0.5121333333333329
1351,0.5121333333333329
1352,0.5182666666666662
1353,0.5213333333333328
1354,0.5182666666666662
1355,0.5213333333333328
1356,0.5213333333333328
1357,0.5243999999999994
1358,0.5182666666666662
1359,0.5213333333333328
1360,0.5274666666666661
1361,0.5274666666666661
1362,0.5243999999999994
1363,0.5305333333333326
1364,0.5243999999999994
1365,0.5213333333333328
1366,0.5182666666666662
1367,0.5213333333333328
1368,0.5182666666666662
1369,0.5213333333333328
1370,0.5274666666666661
1371,0.5274666666666661
1372,0.5274666666666661
1373,0.5274666666666661
1374,0.5213333333333328
1375,0.5213333333333328
1376,0.5213333333333328
1377,0.5151999999999995
1378,0.5121333333333329
1379,0.5121333333333329
1380,0.5090666666666663
1381,0.5059999999999997
1382,0.502933333333333
1383,0.4998666666666664
1384,0.48453333333333326
1385,0.4875999999999999
1386,0.48453333333333326
1387,0.48453333333333326
1388,0.48453333333333326
1389,0.4722666666666668
1390,0.4753333333333334
1391,0.4661333333333335
1392,0.4692000000000002
1393,0.47840000000000005
1394,0.47840000000000005
1395,0.4753333333333334
1396,0.4753333333333334
1397,0.4753333333333334
1398,0.47840000000000005
1399,0.4692000000000002
1400,0.4630666666666669
1401,0.45693333333333364
1402,0.4508000000000004
1403,0.4508000000000004
1404,0.44466666666666715
1405,0.44466666666666715
1406,0.44773333333333376
1407,0.4508000000000004
1408,0.44466666666666715
1409,0.44466666666666715
1410,0.44466666666666715
1411,0.4385333333333339
1412,0.4385333333333339
1413,0.4385333333333339
1414,0.4354666666666673
1415,0.4324000000000007
1416,0.4324000000000007
1417,0.429333333333334
1418,0.420133333333334
1419,0.41706666666666736
1420,0.41706666666666736
1421,0.41400000000000065
1422,0.410933333333334
1423,0.40480000000000066
1424,0.39866666666666734
1425,0.39866666666666734
1426,0.3956000000000006
1427,0.3956000000000006
1428,0.38333333333333397
1429,0.38640000000000063
1430,0.38640000000000063
1431,0.38333333333333397
1432,0.3772000000000006
1433,0.3772000000000006
1434,0.38026666666666725
1435,0.3772000000000006
1436,0.37413333333333393
1437,0.3680000000000006
1438,0.3618666666666672
1439,0.35880000000000056
